pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
50,c,0,0,0,0,,,,,19,1,77,2,910.5947865000003,911.5952300000004,911.5952300000004,911.5952300000004,911.5952300000004,911.5952300000004,912.5940459999997,912.5940459999997,c,1,0.5477768000005199,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,19,2,78,2,913.1601553000005,914.1609142000002,914.1609142000002,914.1609142000002,914.1609142000002,914.1609142000002,915.1596449000003,915.1596449000003,c,1,0.3772906999997758,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,19,3,79,0,915.5594745000003,916.5437934000006,916.5437934000006,916.5437934000006,916.5437934000006,916.5597626000003,917.5593377999999,917.5593377999999,x,1,0.7196693999999297,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,20,0,80,1,918.308931,919.2926584000002,919.2926584000002,919.2926584000002,919.2926584000002,919.3090469000003,920.3079837,920.3079837,v,1,0.6495018999999047,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,20,1,81,1,920.9745300999998,921.9908218000005,921.9908218000005,921.9908218000005,921.9908218000005,921.9908218000005,922.9738492000001,922.9738492000001,v,1,0.6962991999994301,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,20,2,82,3,923.6906042000005,924.6895134000001,924.6895134000001,924.6895134000001,924.6895134000001,924.7067448000003,925.6904311000003,925.6904311000003,z,1,0.8451801999995041,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,20,3,83,0,926.5565787,927.5558449000005,927.5558449000005,927.5558449000005,927.5558449000005,927.5558449000005,928.5556937000006,928.5556937000006,x,1,0.7829604999992625,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,21,0,84,0,929.3554264999998,930.3551898999999,930.3551898999999,930.3551898999999,930.3551898999999,930.3551898999999,931.3556997999999,931.3556997999999,x,1,0.4940190000002076,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,21,1,85,3,931.8715575000001,932.8710919,932.8710919,932.8710919,932.8710919,932.8710919,933.8710074000005,933.8710074000005,z,1,0.42222240000000966,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,21,2,86,1,934.3203032000006,935.3040162000002,935.3040162000002,935.3040162000002,935.3040162000002,935.3203511000006,936.3195828000003,936.3195828000003,v,1,0.5314551999995274,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,21,3,87,1,936.8697672000003,937.8692851999999,937.8692851999999,937.8692851999999,937.8692851999999,937.8692851999999,938.8698817999998,938.8698817999998,v,1,0.46709359999977096,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,22,0,88,0,939.3695136000001,940.3692286999999,940.3692286999999,940.3692286999999,940.3692286999999,940.3692286999999,941.3684434000002,941.3684434000002,x,1,0.7882598999999573,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,22,1,89,2,942.1854435999999,943.1842744,943.1842744,943.1842744,943.1842744,943.2012174000006,944.1846166,944.1846166,c,1,0.597753499999726,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,22,2,90,0,944.8004537000002,945.7998494999997,945.7998494999997,945.7998494999997,945.7998494999997,945.7998494999997,946.8004276000006,946.8004276000006,x,1,0.5565125999996781,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,22,3,91,1,947.3830598,948.3829073000002,948.3829073000002,948.3829073000002,948.3829073000002,948.3829073000002,949.3825533000004,949.3825533000004,v,1,0.5556394999998702,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,23,0,92,1,949.9666669000003,950.9660862000005,950.9660862000005,950.9660862000005,950.9660862000005,950.9660862000005,951.9654586000001,951.9654586000001,v,1,0.5195267999993121,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,23,1,93,3,952.5156890000003,953.5149051000003,953.5149051000003,953.5149051000003,953.5149051000003,953.5149051000003,954.5144876999998,954.5144876999998,z,1,0.7369101999997838,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,23,2,94,2,955.2805561,956.2807717000001,956.2807717000001,956.2807717000001,956.2807717000001,956.2807717000001,957.2800119999997,957.2800119999997,c,1,0.4345742999998947,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,23,3,95,2,957.7461620999998,958.7300280000004,958.7300280000004,958.7300280000004,958.7300280000004,958.7460740000001,959.7458614000002,959.7458614000002,c,1,0.37857260000009774,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,24,0,96,3,960.1465504000003,961.1467435999998,961.1467435999998,961.1467435999998,961.1467435999998,961.1467435999998,962.1453179000005,962.1453179000005,z,1,0.47213959999999133,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,24,1,97,0,962.6458723999999,963.6448824000004,963.6448824000004,963.6448824000004,963.6448824000004,963.6448824000004,964.6448562999999,964.6448562999999,x,1,0.530372200000329,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,24,2,98,2,965.1946837999999,966.1951277000003,966.1951277000003,966.1951277000003,966.1951277000003,966.1951277000003,967.1939598000004,967.1939598000004,c,1,1.0644873000005646,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,24,3,99,0,968.2765708000002,969.2754835999999,969.2754835999999,969.2754835999999,969.2754835999999,969.2933865,970.2761427,970.2761427,x,1,0.4709611999992376,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,25,0,100,0,970.7752450000003,971.7751140000005,971.7751140000005,971.7751140000005,971.7751140000005,971.7929906000004,972.7749590999997,972.7749590999997,x,1,0.4786890999998832,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,25,1,101,1,973.2753158,974.2908490000004,974.2908490000004,974.2908490000004,974.2908490000004,974.2908490000004,975.2745306000002,975.2745306000002,v,1,0.5504243000000315,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,25,2,102,0,975.8410819000005,976.8416415000006,976.8416415000006,976.8416415000006,976.8416415000006,976.8416415000006,977.8399433,977.8399433,x,1,0.5681079000000864,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,25,3,103,3,978.4398771000001,979.4407394000004,979.4407394000004,979.4407394000004,979.4407394000004,979.4407394000004,980.4400360000004,980.4400360000004,z,1,0.4312892000002648,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,26,0,104,1,980.8895182000001,981.8882446000002,981.8882446000002,981.8882446000002,981.8882446000002,981.9055702999999,982.8890428,982.8890428,v,1,0.524960899999769,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,26,1,105,1,983.4385857000002,984.4224123999998,984.4224123999998,984.4224123999998,984.4224123999998,984.4390647000005,985.4378572,985.4378572,v,1,0.5583572999998978,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,26,2,106,2,986.0213617000004,987.0216328000001,987.0216328000001,987.0216328000001,987.0216328000001,987.0216328000001,988.0221154000005,988.0221154000005,c,1,0.5590132000002086,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,26,3,107,1,988.6038604999999,989.6042984000001,989.6042984000001,989.6042984000001,989.6042984000001,989.6042984000001,990.6034208000005,990.6034208000005,v,1,0.5783507999999529,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,27,0,108,2,991.2036549999998,992.2029077000002,992.2029077000002,992.2029077000002,992.2029077000002,992.2029077000002,993.2019709000001,993.2019709000001,c,1,0.46810580000010305,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,27,1,109,1,993.7021288000001,994.7020287999999,994.7020287999999,994.7020287999999,994.7020287999999,994.7020287999999,995.7014255999998,995.7014255999998,v,1,0.6399328000002242,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,27,2,110,2,996.3678302000003,997.3681226000003,997.3681226000003,997.3681226000003,997.3681226000003,997.3681226000003,998.3678500000001,998.3678500000001,c,1,0.5243641000001844,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,27,3,111,0,998.9174624000002,999.9179759000003,999.9179759000003,999.9179759000003,999.9179759000003,999.9179759000003,1000.9174053000002,1000.9174053000002,x,1,0.9005162999997083,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,28,0,112,1,1001.8497256000005,1002.8489967999999,1002.8489967999999,1002.8489967999999,1002.8489967999999,1002.8489967999999,1003.8492593000005,1003.8492593000005,v,1,0.4852751999992506,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,28,1,113,0,1004.3655868000001,1005.3643595999997,1005.3643595999997,1005.3643595999997,1005.3643595999997,1005.3818161000004,1006.3654871000003,1006.3654871000003,x,1,0.7761230999999498,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,28,2,114,2,1007.1652630000003,1008.1639363999998,1008.1639363999998,1008.1639363999998,1008.1639363999998,1008.1805362,1009.1644411000002,1009.1644411000002,c,1,0.6994976000000861,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,28,3,115,1,1009.8802661000004,1010.8807712000003,1010.8807712000003,1010.8807712000003,1010.8807712000003,1010.8807712000003,1011.8799449000003,1011.8799449000003,v,1,0.616496800000732,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,29,0,116,1,1012.5134766000006,1013.5142118999997,1013.5142118999997,1013.5142118999997,1013.5142118999997,1013.5142118999997,1014.5128625000002,1014.5128625000002,v,1,0.5295258000001013,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,29,1,117,3,1015.0623102000004,1016.0618540999999,1016.0618540999999,1016.0618540999999,1016.0618540999999,1016.0618540999999,1017.0619278999998,1017.0619278999998,z,1,0.7059672000000319,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,29,2,118,3,1017.7941968,1018.7948504999999,1018.7948504999999,1018.7948504999999,1018.7948504999999,1018.7948504999999,1019.7947766000002,1019.7947766000002,z,1,0.3699983000001339,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,29,3,119,1,1020.1940352000006,1021.1945159000002,1021.1945159000002,1021.1945159000002,1021.1945159000002,1021.1945159000002,1022.1936055000001,1022.1936055000001,v,1,0.6808719999994537,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,30,0,120,1,1022.8928234,1023.8767236999997,1023.8767236999997,1023.8767236999997,1023.8767236999997,1023.8935968999999,1024.8929628,1024.8929628,v,1,0.4547919000001457,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,30,1,121,0,1025.3753960999998,1026.3748812999997,1026.3748812999997,1026.3748812999997,1026.3748812999997,1026.3748812999997,1027.3595249000005,1027.3595249000005,x,1,0.48492189999933544,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,30,2,122,0,1027.8757676999999,1028.8759832,1028.8759832,1028.8759832,1028.8759832,1028.8759832,1029.8756714000006,1029.8756714000006,x,1,0.43114770000056524,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,30,3,123,3,1030.3258880999997,1031.3228632000005,1031.3228632000005,1031.3228632000005,1031.3228632000005,1031.3424909999999,1032.3245441000004,1032.3245441000004,z,1,0.3868363999995381,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,31,0,124,3,1032.7416625,1033.7254662,1033.7254662,1033.7254662,1033.7254662,1033.7418842000002,1034.7402980000002,1034.7402980000002,z,1,0.43200409999963085,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,31,1,125,0,1035.1892873000002,1036.1724225000003,1036.1724225000003,1036.1724225000003,1036.1724225000003,1036.1892374000004,1037.1883688000003,1037.1883688000003,x,1,0.4670743000001494,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,31,2,126,2,1037.6885932999999,1038.6872284000005,1038.6872284000005,1038.6872284000005,1038.6872284000005,1038.7046566000004,1039.6882657,1039.6882657,c,1,0.7053474999997889,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,31,3,127,3,1040.4214662,1041.4206137000006,1041.4206137000006,1041.4206137000006,1041.4206137000006,1041.4206137000006,1042.4040896000001,1042.4040896000001,z,1,0.6857966000002307,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,32,0,128,2,1043.1200985,1044.1037615,1044.1037615,1044.1037615,1044.1037615,1044.1210271000004,1045.1199585,1045.1199585,c,1,0.5429093999996439,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,32,1,129,0,1045.6866252000004,1046.6859678000005,1046.6859678000005,1046.6859678000005,1046.6859678000005,1046.6859678000005,1047.6849244999999,1047.6849244999999,x,1,1.5666215999995075,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,32,2,130,2,1049.2684224,1050.2680046,1050.2680046,1050.2680046,1050.2680046,1050.2680046,1051.2683240000001,1051.2683240000001,c,1,0.7010771000000204,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,32,3,131,3,1052.0009004999997,1052.9999861000001,1052.9999861000001,1052.9999861000001,1052.9999861000001,1052.9999861000001,1054.000431,1054.000431,z,1,0.5783950000000004,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,33,0,132,0,1054.5999502999998,1055.6009995999998,1055.6009995999998,1055.6009995999998,1055.6009995999998,1055.6009995999998,1056.599474,1056.599474,x,1,0.8282659000001331,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,33,1,133,3,1057.4492424000005,1058.4491772000006,1058.4491772000006,1058.4491772000006,1058.4491772000006,1058.4491772000006,1059.4486355000004,1059.4486355000004,z,1,0.527201000000332,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,33,2,134,3,1059.9983693,1060.9992048999998,1060.9992048999998,1060.9992048999998,1060.9992048999998,1060.9992048999998,1061.9977542000001,1061.9977542000001,z,1,0.3526931000001241,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,33,3,135,1,1062.3812866000003,1063.3808658000003,1063.3808658000003,1063.3808658000003,1063.3808658000003,1063.3808658000003,1064.3804206,1064.3804206,v,1,0.8568357000008291,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,34,0,136,1,1065.2636023999999,1066.2637375,1066.2637375,1066.2637375,1066.2637375,1066.2637375,1067.2630767000005,1067.2630767000005,v,1,0.8201721999998881,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,34,1,137,1,1068.1123182000006,1069.1126182000003,1069.1126182000003,1069.1126182000003,1069.1126182000003,1069.1126182000003,1070.1121278000005,1070.1121278000005,v,1,0.4010677000001124,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,34,2,138,3,1070.5453374000003,1071.5455167000005,1071.5455167000005,1071.5455167000005,1071.5455167000005,1071.5455167000005,1072.5445832999999,1072.5445832999999,z,1,0.7648938999996062,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,34,3,139,0,1073.3278948000002,1074.3280673000004,1074.3280673000004,1074.3280673000004,1074.3280673000004,1074.3280673000004,1075.3273511000002,1075.3273511000002,x,1,1.1750915999996323,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,35,0,140,2,1076.5268339,1077.5268640999998,1077.5268640999998,1077.5268640999998,1077.5268640999998,1077.5268640999998,1078.5259836,1078.5259836,x,0,1.175578800000494,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,35,1,141,1,1079.7254861000006,1080.7247025000001,1080.7247025000001,1080.7247025000001,1080.7247025000001,1080.7418816000004,1081.7248389000001,1081.7248389000001,v,1,0.534089700000095,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,35,2,142,1,1082.2913125999999,1083.2913969000006,1083.2913969000006,1083.2913969000006,1083.2913969000006,1083.2913969000006,1084.2906069000005,1084.2906069000005,v,1,0.5037932999998702,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,35,3,143,2,1084.8241703999997,1085.8237134000005,1085.8237134000005,1085.8237134000005,1085.8237134000005,1085.8237134000005,1086.8233931999998,1086.8233931999998,c,1,0.6036533999999847,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,36,0,144,3,1087.4565343,1088.4571024000002,1088.4571024000002,1088.4571024000002,1088.4571024000002,1088.4571024000002,1089.4561061999998,1089.4561061999998,z,1,0.812765600000148,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,36,1,145,0,1090.2890774000002,1091.304517,1091.304517,1091.304517,1091.304517,1091.304517,1092.2890886999999,1092.2890886999999,x,1,0.7927218999998331,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,36,2,146,2,1093.1041685000005,1094.1038905,1094.1038905,1094.1038905,1094.1038905,1094.1212333999997,1095.1040042999998,1095.1040042999998,c,1,0.44722279999996317,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,36,3,147,0,1095.5705897000003,1096.5716529000006,1096.5716529000006,1096.5716529000006,1096.5716529000006,1096.5716529000006,1097.5695877000003,1097.5695877000003,x,1,1.019375599999421,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,37,0,148,3,1098.6194240999998,1099.6203178,1099.6203178,1099.6203178,1099.6203178,1099.6203178,1100.6194769999997,1100.6194769999997,z,1,0.5021586999996543,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,37,1,149,1,1101.1522947999997,1102.1524081000002,1102.1524081000002,1102.1524081000002,1102.1524081000002,1102.1524081000002,1103.1515380000005,1103.1515380000005,v,1,0.8060684999995829,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,37,2,150,3,1103.9843233000006,1104.9849289999997,1104.9849289999997,1104.9849289999997,1104.9849289999997,1104.9849289999997,1105.9844256000001,1105.9844256000001,z,1,0.608881200000269,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,37,3,151,0,1106.6173542000001,1107.6165631,1107.6165631,1107.6165631,1107.6165631,1107.6343155999998,1108.6166009000003,1108.6166009000003,x,1,0.5795765999996547,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,38,0,152,2,1109.2163248000002,1110.2155109,1110.2155109,1110.2155109,1110.2155109,1110.2343695000004,1111.2164976999998,1111.2164976999998,c,1,0.7566818000000239,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,38,1,153,3,1111.9989916,1112.9987341,1112.9987341,1112.9987341,1112.9987341,1112.9987341,1113.9982931999998,1113.9982931999998,z,1,0.5793993000002047,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,38,2,154,2,1114.5980431000003,1115.6134531000002,1115.6134531000002,1115.6134531000002,1115.6134531000002,1115.6134531000002,1116.5977435,1116.5977435,c,1,0.6728514000001269,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,38,3,155,3,1117.2965993000003,1118.2816404,1118.2816404,1118.2816404,1118.2816404,1118.2992125000005,1119.2816145000002,1119.2816145000002,z,1,0.37840100000039456,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,39,0,156,2,1119.6810455,1120.6959940000002,1120.6959940000002,1120.6959940000002,1120.6959940000002,1120.6959940000002,1121.6817315000003,1121.6817315000003,c,1,0.5042931000002682,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,39,1,157,2,1122.2144896000004,1123.2136811000005,1123.2136811000005,1123.2136811000005,1123.2136811000005,1123.2301057999998,1124.2136078999997,1124.2136078999997,c,1,0.4745646999995188,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,39,2,158,1,1124.7111535,1125.6953020000005,1125.6953020000005,1125.6953020000005,1125.6953020000005,1125.7110042999998,1126.7114989000006,1126.7114989000006,v,1,0.43905640000002677,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,39,3,159,0,1127.1776605,1128.1770479000002,1128.1770479000002,1128.1770479000002,1128.1770479000002,1128.1770479000002,1129.1768471999999,1129.1768471999999,x,1,1.087699899999734,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,40,0,160,0,1130.2932732000004,1131.2938635000005,1131.2938635000005,1131.2938635000005,1131.2938635000005,1131.2938635000005,1132.2926923,1132.2926923,x,1,0.6993482000002587,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,40,1,161,2,1133.0087773999999,1134.0078434000002,1134.0078434000002,1134.0078434000002,1134.0078434000002,1134.0256805000004,1135.0087005,1135.0087005,c,1,0.5782217000000855,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,40,2,162,0,1135.6085649000001,1136.6085448,1136.6085448,1136.6085448,1136.6085448,1136.6085448,1137.6077494000006,1137.6077494000006,x,1,0.71924270000045,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,40,3,163,1,1138.3577308999998,1139.3577446000004,1139.3577446000004,1139.3577446000004,1139.3577446000004,1139.3577446000004,1140.3571914,1140.3571914,v,1,0.7091505000003053,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,41,0,164,3,1141.0898385000005,1142.1056201000006,1142.1056201000006,1142.1056201000006,1142.1056201000006,1142.1056201000006,1143.0889063,1143.0889063,z,1,0.4420027000001028,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,41,1,165,3,1143.5556791000004,1144.5547823000002,1144.5547823000002,1144.5547823000002,1144.5547823000002,1144.5726012999999,1145.5552300000004,1145.5552300000004,z,1,0.45248900000069625,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,41,2,166,0,1146.0384232000001,1147.0222257,1147.0222257,1147.0222257,1147.0222257,1147.0386093000002,1148.0370742,1148.0370742,x,1,0.5047114000003603,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,41,3,167,1,1148.5710463,1149.5717042,1149.5717042,1149.5717042,1149.5717042,1149.5717042,1150.5701218,1150.5701218,v,1,0.39637379999976474,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,42,0,168,3,1150.9867479999998,1151.9875951,1151.9875951,1151.9875951,1151.9875951,1151.9875951,1152.9857422999999,1152.9857422999999,z,1,0.5932739000004403,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
